avatarThumbnail,cid,createTime,createTimeISO,detailedMentions/0/nickName,detailedMentions/0/profileUrl,detailedMentions/0/secUid,detailedMentions/0/userId,detailedMentions/1/nickName,detailedMentions/1/profileUrl,detailedMentions/1/secUid,detailedMentions/1/userId,detailedMentions/2/nickName,detailedMentions/2/profileUrl,detailedMentions/2/secUid,detailedMentions/2/userId,detailedMentions/3/nickName,detailedMentions/3/profileUrl,detailedMentions/3/secUid,detailedMentions/3/userId,detailedMentions/4/nickName,detailedMentions/4/profileUrl,detailedMentions/4/secUid,detailedMentions/4/userId,detailedMentions/5/nickName,detailedMentions/5/profileUrl,detailedMentions/5/secUid,detailedMentions/5/userId,diggCount,input,likedByAuthor,mentions/0,mentions/1,mentions/2,mentions/3,mentions/4,mentions/5,pinnedByAuthor,repliesToId,replyCommentTotal,submittedVideoUrl,text,uid,uniqueId,videoWebUrl
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/92d1f0d487577f2cf4bdd9365e049e88~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=331b91b5&x-expires=1750968000&x-signature=%2FivLp3vwx0HE7hXpL0KABqXQklg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.50908E+18,1748342856,2025-05-27T10:47:36.000Z,,,,,,,,,,,,,,,,,,,,,,,,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,,,,,,,false,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,??????,6.87983E+18,rodrigo_travieso,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p19-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/4bdd04e88e4b3a77e3014d207ae1c19a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a188286c&x-expires=1750968000&x-signature=mLWaxLzKuKBe6%2FxS3kmTWvFq7ig%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.49934E+18,1746076850,2025-05-01T05:20:50.000Z,,,,,,,,,,,,,,,,,,,,,,,,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,,,,,,,false,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,??,6.90499E+18,mariop3r3zb,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/15a549d669d7a2a63b2fcade7b485239~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=73569301&x-expires=1750968000&x-signature=hPJxK4mqj0f60gueTmS5TKCNs%2FY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.49933E+18,1746072990,2025-05-01T04:16:30.000Z,Piterber Marriott,https://www.tiktok.com/@7068019582834000902,MS4wLjABAAAADO7T7fl0o1m83hE6AKzijw3srVBVqQFBVdtIWNy-6GJeNKCLgE7aXp_crFs4l1Vo,7.06802E+18,,,,,,,,,,,,,,,,,,,,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,@Piterber Marriott,,,,,,false,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,@Piterber Marriott jjj y ya,7.48925E+18,maribelgomez252004,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/ba6be696620dd27dc82254ed496508f2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7c496b3a&x-expires=1750968000&x-signature=dYPal25uDlvZS4BTIKIFilTg3YI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.42918E+18,1729740329,2024-10-24T03:25:29.000Z,Cami,https://www.tiktok.com/@7086232950929556486,MS4wLjABAAAAq2dIF0Q6iOqHpXAF2MRiJPoOovpUW-7ix-J7q12iB25X_1_mPDGt0Q0uUILvm1Mw,7.08623E+18,,,,,,,,,,,,,,,,,,,,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,@Cami,,,,,,false,,2,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,@Cami ojalá q me hagan así ??,7.00415E+18,palma519164,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/1bf584af13f7b9aa40c29492e2abbc15~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e643c468&x-expires=1750968000&x-signature=YLYqs3T%2FZ%2BoI2kKUtnSAEMm7QwI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.43033E+18,1730008427,2024-10-27T05:53:47.000Z,EDDYpe,https://www.tiktok.com/@6918989280036733957,MS4wLjABAAAAG753D-stwK1NsEB2_2v-Mr2eVY1gfyttw6ONM_lMwplLeT5nCsrobxMgVGH-q39d,6.91899E+18,,,,,,,,,,,,,,,,,,,,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,@EDDYpe,,,,,,false,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,@EDDYpe,6.90598E+18,yersonu.u,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p19-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/e90f7edc5fec57f73aacc75c17e36a0e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d74290de&x-expires=1750968000&x-signature=O2XH5CHznovTjRpz3ZmqcJzi9zc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.42615E+18,1729035370,2024-10-15T23:36:10.000Z,Li bffs,https://www.tiktok.com/@6873201505811104770,MS4wLjABAAAAxmb66215T14kNbTo4S-KPnrS1elki-0k_Tz8MQr6Fed2VHYZD6WB43WPIZAQSTZ8,6.8732E+18,,,,,,,,,,,,,,,,,,,,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,@Li bffs,,,,,,false,,1,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,"@Li bffs mira, tu colágeno??",7.31807E+18,_lihaoo,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p16-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/cd4f379270eb33a98a95e7dcaeaba6b4~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c7921708&x-expires=1750968000&x-signature=FeZftX4BgOT5zxMTDFTbHtAIa50%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.42554E+18,1728893295,2024-10-14T08:08:15.000Z,??,https://www.tiktok.com/@6935158813570106374,MS4wLjABAAAALe1RRm-eikLN6blzGHYkxCC4DCQTVRGZGUtfjRnVO2vu6k6_o6lTgunb_mFlZbPR,6.93516E+18,????????,https://www.tiktok.com/@7328791159755523105,MS4wLjABAAAAyu-EyyPELVvW92ncFnlY1c-7My5Xa2YUeR7mytVE2TzMX1-ti6XezWDV896ieMvS,7.32879E+18,,,,,,,,,,,,,,,,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,@??,@????????,,,,,false,,2,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,@?? @????????,7.07205E+18,mohaxs16,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/7197116917614510086~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3fe87e4e&x-expires=1750968000&x-signature=IQNerb92BBDJ7gH7YbSuv5XcSYM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.481E+18,1741806530,2025-03-12T19:08:50.000Z,,,,,,,,,,,,,,,,,,,,,,,,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,,,,,,,false,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,??,7.19712E+18,estebanleo49,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/c88eb52b66103a4cbf340d87c8b98a27~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a94889c0&x-expires=1750968000&x-signature=GurzAyQexhsQLcs1oY5KSjgxdcg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.43768E+18,1731719988,2024-11-16T01:19:48.000Z,SpinABend,https://www.tiktok.com/@6758175913899672581,MS4wLjABAAAAPtYSi_hqLgbGTZ7sroUq7Hl9dd0vW6FzC_664KQAIB4iHUOIXIGCi6er_pSWesQB,6.75818E+18,H1rv1n,https://www.tiktok.com/@6799842003825984518,MS4wLjABAAAAUdzjlqN-_AnUMlsARSTMZsSPdrHMJjEszguDqd691GuVmO_sTYbkScdOqYjz9EAx,6.79984E+18,,,,,,,,,,,,,,,,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,@SpinABend,@H1rv1n,,,,,false,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,@SpinABend @H1rv1n,6.63668E+18,youraniz,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/b588f78e806b4bbc826408961520733e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=28872901&x-expires=1750968000&x-signature=EcmLtZbK9xUTcCWJ0qQRe%2BPwoPc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.48544E+18,1742840193,2025-03-24T18:16:33.000Z,,,,,,,,,,,,,,,,,,,,,,,,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,,,,,,,false,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,??,7.19868E+18,ivanir8288,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/dbd95430f5defc8e4642ae39e36ac51f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=475676d9&x-expires=1750968000&x-signature=CuPfuXDCkRURehAf1A6lO8UnSZI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.50328E+18,1746994291,2025-05-11T20:11:31.000Z,,,,,,,,,,,,,,,,,,,,,,,,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,,,,,,,false,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,??,7.45657E+18,karenavia0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/bf7eeadae0ec21fb00bcc21c22367878~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b4d16c14&x-expires=1750968000&x-signature=yoLm%2BI592E%2BtrsIpTWs2zceVxUo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.48293E+18,1742254580,2025-03-17T23:36:20.000Z,,,,,,,,,,,,,,,,,,,,,,,,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,,,,,,,false,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,??????,7.40832E+18,user2428811706342,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/3bc3b7db790b93a02166ccf9530e09ce~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b37f91cd&x-expires=1750968000&x-signature=2f18rXBe08n3x2abO9km0v7xA7w%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7.49854E+18,1745889235,2025-04-29T01:13:55.000Z,????????????(Mou's versión)??,https://www.tiktok.com/@7230091320080630790,MS4wLjABAAAAeyYb19v1rjyCGkJEOH9KKyCIahGRMCRdfzLZv_kGxfbf9dLzvRxXxxJUDeHC7WkJ,7.23009E+18,Mou!??(kami version's??),https://www.tiktok.com/@7430658691542696966,MS4wLjABAAAA7jpJKhQZOuzfFbmglYLGfjjnMTYxbjUJgXlF4rX1Z3MyPV8qIbi8oZz-B9hAua_E,7.43066E+18,,,,,,,,,,,,,,,,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,@????????????(Mou's versión)??,@Mou!??(kami version's??),,,,,false,,1,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,@????????????(Mou's versión)?? @Mou!??(kami version's??),7.38505E+18,vivi_britany,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/78d54ace6b5bb3d12d47d509a3fb6182~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=20eff172&x-expires=1750968000&x-signature=V10osGWiSWFB1X7ZO%2F5jtrgkXeY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7.43433E+18,1730940156,2024-11-07T00:42:36.000Z,?????????? ???,https://www.tiktok.com/@6894237046904701957,MS4wLjABAAAAIHg1KpBMONx4_BysdRM5lFgT1IuBtsyBY8xxWDHqFGFHYThaYZSG2Wi6uFrnRfK0,6.89424E+18,,,,,,,,,,,,,,,,,,,,,1,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,@?????????? ???,,,,,,false,,1,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,@?????????? ???,6.69027E+18,vikoveee,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/ab50581642f2e175e48e81526510a38e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=cfdbaa27&x-expires=1750968000&x-signature=wSr%2Bqu71eJYZ%2BFimGtCFI2YGJY0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7.48507E+18,1742753328,2025-03-23T18:08:48.000Z,??,https://www.tiktok.com/@6801647979780178949,MS4wLjABAAAAcVPFw1SWoEc5b95RHwiRoqJnshWTExfWseEhp6e69c1r_sMhwrPoLkDIvm51_r5e,6.80165E+18,,,,,,,,,,,,,,,,,,,,,1,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,@??,,,,,,false,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,@??,7.27105E+18,ociel_504,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/c4508f201ea1045b868b5317da69ec18~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5a2663ee&x-expires=1750968000&x-signature=VhnlGaE5yjjudZTPtEslwe%2BHyM4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7.46316E+18,1737652253,2025-01-23T17:10:53.000Z,,,,,,,,,,,,,,,,,,,,,,,,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,,,,,,,false,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,colageno de luca,6.80011E+18,powerraimondi,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p19-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/7154163209925525510~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f0d3273d&x-expires=1750968000&x-signature=gudzJRMiIb5ZnL6UY1FVublWqKE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7.42916E+18,1729736945,2024-10-24T02:29:05.000Z,,,,,,,,,,,,,,,,,,,,,,,,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,,,,,,,false,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,????????????????????,7.15416E+18,userc8umz5z3ed,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p19-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/fcbc10310fb4a726f4d22e8aa92b8f3c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=dffee3a0&x-expires=1750968000&x-signature=WMdsj8RJt6ay7ggD5cIT8gdEfaM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7.42754E+18,1729359785,2024-10-19T17:43:05.000Z,,,,,,,,,,,,,,,,,,,,,,,,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,,,,,,,false,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,qsesooooooo,6.9082E+18,eltripas25,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/d8eb377d0eef84f0a057e49805c3b024~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0cc160e3&x-expires=1750968000&x-signature=ANn9XVsNuDwJMoRcIainYpmGL64%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7.47767E+18,1741031670,2025-03-03T19:54:30.000Z,,,,,,,,,,,,,,,,,,,,,,,,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,,,,,,,false,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,??,7.3182E+18,ala0548,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p16-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/920e61feb67c9fb54b17b15d1341c936~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b2f3c0f1&x-expires=1750968000&x-signature=6eTpKrg1uHrLQITcfD0dosX7eIQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7.46454E+18,1737973667,2025-01-27T10:27:47.000Z,,,,,,,,,,,,,,,,,,,,,,,,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,,,,,,,false,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,??,7.25649E+18,dani.trzn,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/1f7bed366f3103ff36147d72c8b75e88~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0d771a9b&x-expires=1750968000&x-signature=IS%2BO0vb8WNym84BoxqbG3pZT6hQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7.4874E+18,1743295342,2025-03-30T00:42:22.000Z,,,,,,,,,,,,,,,,,,,,,,,,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,,,,,,,false,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,??????,6.91997E+18,maximohenriquezantuan,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/01c6c02338bf5f8622151e0db4a30825~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=efd79c7a&x-expires=1750968000&x-signature=4tYu%2FDoZYfXWvBhY4GATIu48Fr8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7.4477E+18,1734052275,2024-12-13T01:11:15.000Z,,,,,,,,,,,,,,,,,,,,,,,,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,,,,,,,false,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,sa denis,7.29575E+18,alexandersantamaria12,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p19-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/a6400e74d98b23ec7a02de66bf301796~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=40fa36b0&x-expires=1750968000&x-signature=PasPGSXV8qS8OqLWIdIkfWPVdl8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7.50972E+18,1748492427,2025-05-29T04:20:27.000Z,??,https://www.tiktok.com/@7419448546212905990,MS4wLjABAAAA-J3olol2Ififm4K3M-OuLii6JQmkbfNql5-12SKrtoFMSkT9W8_oC5hLHzt14fvV,7.41945E+18,Gringo,https://www.tiktok.com/@7416857810128356358,MS4wLjABAAAA5LsDBpJirEaz0myzDPTNzZpu-0WIRRyVcjYhb6996wl8q2ZjVtK90xnoehn_E22u,7.41686E+18,,,,,,,,,,,,,,,,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,@??,@Gringo,,,,,false,,3,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,@?? @Gringo ??,7.3292E+18,namuuq_,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p19-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/78de32b618fe6c4c5574b2219e91fbf2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ad7da885&x-expires=1750968000&x-signature=C1o%2F8dB8FQutwhFNb0cN3YHR0Ik%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7.43904E+18,1732036127,2024-11-19T17:08:47.000Z,,,,,,,,,,,,,,,,,,,,,,,,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,,,,,,,false,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,Dammm if he is hot... I'm a god from heaven ??,7.2888E+18,cabano1794,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/8d20645ac5419471613e54a22d66ed2c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ff7cb4bd&x-expires=1750968000&x-signature=SUPbijHK61pSSRTV3YXlGjyFXNM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7.43687E+18,1731531823,2024-11-13T21:03:43.000Z,,,,,,,,,,,,,,,,,,,,,,,,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,,,,,,,false,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,How did this end up on my fyp ??????,7.37851E+16,c.s.x.o,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/f6c33a7bc59fb4d22e3e65840d488531~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c5ce840c&x-expires=1750968000&x-signature=yh7pXN%2BrC31qEozOPZ3FLn8LnKM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7.42803E+18,1729472201,2024-10-21T00:56:41.000Z,,,,,,,,,,,,,,,,,,,,,,,,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,,,,,,,false,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,what in the peru is this,6.63681E+18,galileac12,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/6d15ad22f54384446f05a8cf54b2c718~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e4547afc&x-expires=1750968000&x-signature=tHNbX0GKAmGQWbJPAXNe6KN%2Bdsk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7.45889E+18,1736658737,2025-01-12T05:12:17.000Z,Jerson Chimbo,https://www.tiktok.com/@7298116907990909957,MS4wLjABAAAAmCPu0VLeWBD_nbJfa8Jk0hk1y73-RCji2BLBPL5S-eU749rdjK6UWKB7ik_gJ9VM,7.29812E+18,,,,,,,,,,,,,,,,,,,,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,@Jerson Chimbo,,,,,,false,,1,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,@Jerson Chimbo,7.14702E+18,jdjsvdb4,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/c4131e37444a3cb02b7020fa75e271d1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=47f2c211&x-expires=1750968000&x-signature=JR5y%2Fv4%2BbTC1Zx5S6xwv8yM7SzU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7.44463E+18,1733338321,2024-12-04T18:52:01.000Z,,,,,,,,,,,,,,,,,,,,,,,,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,,,,,,,false,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,Avg mountain people,7.03268E+18,kvnador1903,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/cd0202b69d7e255143077b81bb2c4c69~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=100f93e2&x-expires=1750968000&x-signature=VQlRzuVQget7Yvz3trsTZ%2F2G4mk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7.47485E+18,1740374921,2025-02-24T05:28:41.000Z,,,,,,,,,,,,,,,,,,,,,,,,,1,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,,,,,,,false,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,Voy a Perú y me convierto en Leonardo DiCaprio??,7.38227E+18,notificacion_2.4,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/cf69552679dffdc54dd80c0311d738ab~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=eea75b53&x-expires=1750968000&x-signature=afFvY2ZrMgkREqFHLXu%2BjpLMYLE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7.44005E+18,1732272241,2024-11-22T10:44:01.000Z,,,,,,,,,,,,,,,,,,,,,,,,,1,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,,,,,,,false,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,ella jue yo no,7.02235E+18,zara.z12p,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/21686a4a29341ef865b1bc8e7a12d9d7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0265b8b5&x-expires=1750968000&x-signature=453Z8raWe%2BrWVA191w4L6sRyyK4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7.42654E+18,1729126529,2024-10-17T00:55:29.000Z,,,,,,,,,,,,,,,,,,,,,,,,,1,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,false,,,,,,,false,,0,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509,Los Auriculares que trae puesto ??,7.27943E+18,elwey101,https://www.tiktok.com/@rosaura_arrostica/video/7412104477164981509
